 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6           7
 
           z           p      nuklea      growth       drift       misch         rho           T  aquer[mic]    vdr[m/s]          Kn    tau_nucl    tau_grow    tau_sink     tau_mix
  1.9368E+06  5.9755E-02  5.8797E-41  8.1117E-43 -5.9608E-41 -4.0380E-58  1.6239E-12  1.0310E+03  1.9617E-03  5.2466E+02  2.9131E+09  1.1924E+01  8.7144E+02  2.2342E+01  1.7506E+18
  2.0104E+06  6.1885E-02  6.5771E-41  9.7883E-43 -6.6749E-41 -5.0824E-58  1.6818E-12  1.0311E+03  1.9622E-03  5.0663E+02  2.8121E+09  1.2413E+01  8.4154E+02  2.3138E+01  1.6208E+18
  2.0840E+06  6.4090E-02  7.3571E-41  1.1805E-42 -7.4752E-41 -6.3934E-58  1.7418E-12  1.0311E+03  1.9626E-03  4.8923E+02  2.7147E+09  1.2915E+01  8.1269E+02  2.3961E+01  1.5006E+18
  2.1576E+06  6.6375E-02  8.2297E-41  1.4230E-42 -8.3720E-41 -8.0387E-58  1.8039E-12  1.0311E+03  1.9631E-03  4.7242E+02  2.6205E+09  1.3431E+01  7.8484E+02  2.4814E+01  1.3893E+18
  2.2312E+06  6.8752E-02  9.2107E-41  1.7152E-42 -9.3823E-41 -1.0109E-57  1.8685E-12  1.0311E+03  1.9637E-03  4.5612E+02  2.5292E+09  1.3955E+01  7.5784E+02  2.5701E+01  1.2858E+18
  2.3048E+06  7.1228E-02  1.0315E-40  2.0676E-42 -1.0522E-40 -1.2717E-57  1.9359E-12  1.0312E+03  1.9642E-03  4.4031E+02  2.4405E+09  1.4489E+01  7.3163E+02  2.6625E+01  1.1895E+18
  2.3785E+06  7.3795E-02  1.1552E-40  2.4918E-42 -1.1802E-40 -1.5995E-57  2.0056E-12  1.0312E+03  1.9648E-03  4.2504E+02  2.3549E+09  1.5040E+01  7.0635E+02  2.7582E+01  1.1004E+18
  2.4521E+06  7.6453E-02  1.2938E-40  3.0026E-42 -1.3238E-40 -2.0115E-57  2.0779E-12  1.0312E+03  1.9655E-03  4.1031E+02  2.2723E+09  1.5608E+01  6.8196E+02  2.8574E+01  1.0180E+18
  2.5257E+06  7.9207E-02  1.4489E-40  3.6175E-42 -1.4851E-40 -2.5293E-57  2.1528E-12  1.0313E+03  1.9662E-03  3.9609E+02  2.1924E+09  1.6194E+01  6.5842E+02  2.9600E+01  9.4173E+17
  2.5993E+06  8.2061E-02  1.6227E-40  4.3577E-42 -1.6663E-40 -3.1800E-57  2.2303E-12  1.0313E+03  1.9669E-03  3.8237E+02  2.1154E+09  1.6799E+01  6.3572E+02  3.0663E+01  8.7118E+17
  2.6729E+06  8.5017E-02  1.8173E-40  5.2489E-42 -1.8698E-40 -3.9978E-57  2.3107E-12  1.0313E+03  1.9677E-03  3.6912E+02  2.0410E+09  1.7424E+01  6.1381E+02  3.1764E+01  8.0593E+17
  2.7465E+06  8.8080E-02  2.0352E-40  6.3216E-42 -2.0984E-40 -5.0256E-57  2.3940E-12  1.0314E+03  1.9686E-03  3.5634E+02  1.9692E+09  1.8069E+01  5.9268E+02  3.2905E+01  7.4555E+17
  2.8201E+06  9.1253E-02  2.2793E-40  7.6131E-42 -2.3554E-40 -6.3173E-57  2.4802E-12  1.0314E+03  1.9695E-03  3.4401E+02  1.8998E+09  1.8736E+01  5.7229E+02  3.4085E+01  6.8971E+17
  2.8937E+06  9.4540E-02  2.5526E-40  9.1678E-42 -2.6443E-40 -7.9409E-57  2.5696E-12  1.0314E+03  1.9705E-03  3.3211E+02  1.8328E+09  1.9425E+01  5.5263E+02  3.5308E+01  6.3804E+17
  2.9674E+06  9.7978E-02  2.8616E-40  1.1047E-41 -2.9721E-40 -9.9924E-57  2.6630E-12  1.0315E+03  1.9715E-03  3.2052E+02  1.7676E+09  2.0123E+01  5.3349E+02  3.6585E+01  5.8983E+17
  3.0410E+06  1.0155E-01  3.2092E-40  1.3316E-41 -3.3424E-40 -1.2580E-56  2.7601E-12  1.0315E+03  1.9726E-03  3.0931E+02  1.7044E+09  2.0843E+01  5.1498E+02  3.7913E+01  5.4512E+17
  3.1146E+06  1.0526E-01  3.5990E-40  1.6052E-41 -3.7595E-40 -1.5841E-56  2.8607E-12  1.0316E+03  1.9739E-03  2.9850E+02  1.6435E+09  2.1588E+01  4.9714E+02  3.9288E+01  5.0380E+17
  3.1882E+06  1.0910E-01  4.0362E-40  1.9353E-41 -4.2297E-40 -1.9950E-56  2.9650E-12  1.0316E+03  1.9751E-03  2.8807E+02  1.5846E+09  2.2362E+01  4.7993E+02  4.0712E+01  4.6562E+17
