 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6           7
 
           z           p          L0          L1          L2          L3         <a>       <vdr>b_TiO2[s]   b_Mg2SiO4[s]b_SiO2[s]   b_Fe[s]     b_Al2O3[s]  b_MgO[s]    b_MgSiO3[s] c_TiO2[s]   c_Mg2SiO4[s]c_SiO2[s]   c_Fe[s]     c_Al2O3[s]  c_MgO[s]    c_MgSiO3[s]     fcond_Mg    fcond_Si    fcond_Ti    fcond_O     fcond_Fe    fcond_Al      eps_Mg      eps_Si      eps_Ti      eps_O       eps_Fe      eps_Al    rhod/rho        rhod      chinet
  3.1732E+05  2.7931E-02  8.4728E-06  2.6726E-12  8.4302E-19  2.6592E-25  1.9568E-07  1.1229E+05  9.9936E-01  2.0178E-04  1.2866E-04  3.1637E-05  4.8460E-06  9.0957E-05  1.7855E-04  7.4877E-18  5.3618E-11  3.4166E-11  8.4018E-12  1.2870E-12  2.4155E-11  4.7414E-11  2.4618E-25  1.7871E-25  2.4155E-19  8.3996E-23  5.7364E-26  5.8379E-26  3.3884E-05  3.2359E-05  1.1201E-11  4.5693E-04  2.8184E-05  2.3442E-06  1.1247E-24  4.2295E+00  1.6904E-10
  3.9093E+05  2.8900E-02  1.1077E-05  3.4943E-12  1.1023E-18  3.4771E-25  1.9569E-07  1.0851E+05  9.9919E-01  2.5601E-04  1.6318E-04  4.0127E-05  6.1466E-06  1.1536E-04  2.2645E-04  7.6158E-18  5.5508E-11  3.5354E-11  8.6943E-12  1.3319E-12  2.4996E-11  4.9062E-11  4.0833E-25  2.9641E-25  3.1579E-19  1.0983E-22  9.5137E-26  9.6824E-26  3.3884E-05  3.2359E-05  1.1009E-11  4.5693E-04  2.8184E-05  2.3442E-06  1.4706E-24  4.2293E+00  1.7495E-10
  4.6454E+05  2.9903E-02  1.3982E-05  4.4109E-12  1.3915E-18  4.3897E-25  1.9570E-07  1.0486E+05  9.9901E-01  3.1342E-04  1.9970E-04  4.9109E-05  7.5228E-06  1.4119E-04  2.7714E-04  7.7465E-18  5.7464E-11  3.6583E-11  8.9970E-12  1.3783E-12  2.5866E-11  5.0768E-11  6.3098E-25  4.5800E-25  3.9860E-19  1.3865E-22  1.4699E-25  1.4961E-25  3.3884E-05  3.2359E-05  1.0821E-11  4.5693E-04  2.8184E-05  2.3442E-06  1.8565E-24  4.2292E+00  1.8106E-10
  5.3816E+05  3.0941E-02  1.7222E-05  5.4334E-12  1.7142E-18  5.4081E-25  1.9571E-07  1.0134E+05  9.9882E-01  3.7422E-04  2.3836E-04  5.8617E-05  8.9796E-06  1.6852E-04  3.3078E-04  7.8800E-18  5.9489E-11  3.7854E-11  9.3102E-12  1.4264E-12  2.6767E-11  5.2533E-11  9.2797E-25  6.7353E-25  4.9097E-19  1.7081E-22  2.1615E-25  2.2000E-25  3.3884E-05  3.2359E-05  1.0637E-11  4.5693E-04  2.8184E-05  2.3442E-06  2.2871E-24  4.2290E+00  1.8738E-10
  6.1177E+05  3.2015E-02  2.0836E-05  6.5741E-12  2.0742E-18  6.5443E-25  1.9573E-07  9.7932E+04  9.9862E-01  4.3863E-04  2.7929E-04  6.8685E-05  1.0522E-05  1.9747E-04  3.8758E-04  8.0164E-18  6.1585E-11  3.9170E-11  9.6344E-12  1.4761E-12  2.7699E-11  5.4359E-11  1.3160E-24  9.5509E-25  5.9401E-19  2.0669E-22  3.0650E-25  3.1196E-25  3.3884E-05  3.2359E-05  1.0457E-11  4.5693E-04  2.8184E-05  2.3442E-06  2.7675E-24  4.2288E+00  1.9392E-10
  6.8538E+05  3.3126E-02  2.4868E-05  7.8466E-12  2.4759E-18  7.8122E-25  1.9574E-07  9.4640E+04  9.9840E-01  5.0690E-04  3.2264E-04  7.9351E-05  1.2157E-05  2.2813E-04  4.4775E-04  8.1556E-18  6.3754E-11  4.0532E-11  9.9698E-12  1.5276E-12  2.8663E-11  5.6249E-11  1.8151E-24  1.3173E-24  7.0894E-19  2.4672E-22  4.2269E-25  4.3024E-25  3.3884E-05  3.2359E-05  1.0281E-11  4.5693E-04  2.8184E-05  2.3442E-06  3.3035E-24  4.2286E+00  2.0070E-10
  7.5899E+05  3.4280E-02  2.9365E-05  9.2663E-12  2.9240E-18  9.2271E-25  1.9576E-07  9.1451E+04  9.9818E-01  5.7929E-04  3.6858E-04  9.0654E-05  1.3889E-05  2.6063E-04  5.1151E-04  8.2985E-18  6.6004E-11  4.1944E-11  1.0318E-11  1.5810E-12  2.9664E-11  5.8211E-11  2.4495E-24  1.7776E-24  8.3714E-19  2.9140E-22  5.7036E-25  5.8057E-25  3.3884E-05  3.2359E-05  1.0108E-11  4.5693E-04  2.8184E-05  2.3442E-06  3.9016E-24  4.2285E+00  2.0772E-10
  8.3260E+05  3.5485E-02  3.4386E-05  1.0852E-11  3.4246E-18  1.0807E-24  1.9577E-07  8.8343E+04  9.9793E-01  6.5609E-04  4.1730E-04  1.0264E-04  1.5726E-05  2.9509E-04  5.7912E-04  8.4470E-18  6.8354E-11  4.3419E-11  1.0681E-11  1.6367E-12  3.0708E-11  6.0258E-11  3.2487E-24  2.3574E-24  9.8028E-19  3.4129E-22  7.5637E-25  7.6994E-25  3.3884E-05  3.2359E-05  9.9389E-12  4.5693E-04  2.8184E-05  2.3442E-06  4.5696E-24  4.2283E+00  2.1506E-10
  9.0622E+05  3.6732E-02  3.9993E-05  1.2622E-11  3.9837E-18  1.2573E-24  1.9579E-07  8.5341E+04  9.9768E-01  7.3762E-04  4.6898E-04  1.1536E-04  1.7675E-05  3.3165E-04  6.5085E-04  8.5986E-18  7.0788E-11  4.4946E-11  1.1057E-11  1.6944E-12  3.1789E-11  6.2377E-11  4.2482E-24  3.0826E-24  1.1401E-18  3.9703E-22  9.8897E-25  1.0068E-24  3.3884E-05  3.2359E-05  9.7732E-12  4.5693E-04  2.8184E-05  2.3442E-06  5.3159E-24  4.2280E+00  2.2265E-10
  9.7983E+05  3.8023E-02  4.6257E-05  1.4600E-11  4.6084E-18  1.4546E-24  1.9581E-07  8.2442E+04  9.9741E-01  8.2421E-04  5.2385E-04  1.2886E-04  1.9744E-05  3.7047E-04  7.2700E-04  8.7537E-18  7.3307E-11  4.6526E-11  1.1447E-11  1.7541E-12  3.2909E-11  6.4571E-11  5.4907E-24  3.9840E-24  1.3187E-18  4.5931E-22  1.2781E-24  1.3011E-24  3.3884E-05  3.2359E-05  9.6109E-12  4.5693E-04  2.8184E-05  2.3442E-06  6.1498E-24  4.2278E+00  2.3051E-10
  1.0534E+06  3.9360E-02  5.3252E-05  1.6810E-11  5.3064E-18  1.6751E-24  1.9583E-07  7.9640E+04  9.9712E-01  9.1622E-04  5.8212E-04  1.4320E-04  2.1942E-05  4.1169E-04  8.0788E-04  8.9121E-18  7.5915E-11  4.8162E-11  1.1850E-11  1.8160E-12  3.4068E-11  6.6843E-11  7.0274E-24  5.0987E-24  1.5181E-18  5.2889E-22  1.6356E-24  1.6651E-24  3.3884E-05  3.2359E-05  9.4519E-12  4.5693E-04  2.8184E-05  2.3442E-06  7.0814E-24  4.2276E+00  2.3865E-10
  1.1271E+06  4.0743E-02  6.1065E-05  1.9278E-11  6.0862E-18  1.9214E-24  1.9585E-07  7.6935E+04  9.9681E-01  1.0140E-03  6.4404E-04  1.5844E-04  2.4278E-05  4.5551E-04  8.9382E-04  9.0739E-18  7.8616E-11  4.9856E-11  1.2267E-11  1.8800E-12  3.5267E-11  6.9194E-11  8.9198E-24  6.4713E-24  1.7409E-18  6.0665E-22  2.0758E-24  2.1133E-24  3.3884E-05  3.2359E-05  9.2962E-12  4.5693E-04  2.8184E-05  2.3442E-06  8.1224E-24  4.2273E+00  2.4708E-10
  1.2007E+06  4.2175E-02  6.9791E-05  2.2036E-11  6.9574E-18  2.1967E-24  1.9587E-07  7.4321E+04  9.9648E-01  1.1181E-03  7.0987E-04  1.7464E-04  2.6762E-05  5.0209E-04  9.8519E-04  9.2394E-18  8.1412E-11  5.1609E-11  1.2699E-11  1.9463E-12  3.6509E-11  7.1628E-11  1.1242E-23  8.1556E-24  1.9896E-18  6.9352E-22  2.6159E-24  2.6633E-24  3.3884E-05  3.2359E-05  9.1437E-12  4.5693E-04  2.8184E-05  2.3442E-06  9.2855E-24  4.2270E+00  2.5580E-10
  1.2743E+06  4.3658E-02  7.9537E-05  2.5116E-11  7.9309E-18  2.5043E-24  1.9589E-07  7.1797E+04  9.9614E-01  1.2288E-03  7.7989E-04  1.9187E-04  2.9403E-05  5.5163E-04  1.0824E-03  9.4085E-18  8.4306E-11  5.3424E-11  1.3146E-11  2.0149E-12  3.7794E-11  7.4147E-11  1.4083E-23  1.0216E-23  2.2675E-18  7.9060E-22  3.2765E-24  3.3360E-24  3.3884E-05  3.2359E-05  8.9943E-12  4.5693E-04  2.8184E-05  2.3442E-06  1.0585E-23  4.2267E+00  2.6483E-10
  1.3479E+06  4.5192E-02  9.0423E-05  2.8556E-11  9.0185E-18  2.8481E-24  1.9591E-07  6.9358E+04  9.9577E-01  1.3466E-03  8.5439E-04  2.1021E-04  3.2215E-05  6.0435E-04  1.1858E-03  9.5814E-18  8.7303E-11  5.5303E-11  1.3609E-11  2.0859E-12  3.9125E-11  7.6756E-11  1.7549E-23  1.2729E-23  2.5778E-18  8.9907E-22  4.0824E-24  4.1567E-24  3.3884E-05  3.2359E-05  8.8479E-12  4.5693E-04  2.8184E-05  2.3442E-06  1.2037E-23  4.2264E+00  2.7418E-10
  1.4215E+06  4.6781E-02  1.0258E-04  3.2400E-11  1.0234E-17  3.2323E-24  1.9594E-07  6.7003E+04  9.9537E-01  1.4721E-03  9.3369E-04  2.2973E-04  3.5208E-05  6.6047E-04  1.2959E-03  9.7581E-18  9.0406E-11  5.7247E-11  1.4088E-11  2.1594E-12  4.0503E-11  7.9456E-11  2.1768E-23  1.5789E-23  2.9244E-18  1.0203E-21  5.0634E-24  5.1556E-24  3.3884E-05  3.2359E-05  8.7045E-12  4.5693E-04  2.8184E-05  2.3442E-06  1.3660E-23  4.2261E+00  2.8386E-10
  1.4951E+06  4.8431E-02  1.1616E-04  3.6694E-11  1.1592E-17  3.6618E-24  1.9597E-07  6.4719E+04  9.9495E-01  1.6058E-03  1.0181E-03  2.5052E-04  3.8395E-05  7.2023E-04  1.4131E-03  9.9401E-18  9.3630E-11  5.9268E-11  1.4586E-11  2.2358E-12  4.1934E-11  8.2262E-11  2.6894E-23  1.9507E-23  3.3115E-18  1.1557E-21  6.2551E-24  6.3693E-24  3.3884E-05  3.2359E-05  8.5642E-12  4.5693E-04  2.8184E-05  2.3442E-06  1.5474E-23  4.2257E+00  2.9392E-10
  1.5687E+06  5.0157E-02  1.3134E-04  4.1497E-11  1.3111E-17  4.1423E-24  1.9600E-07  6.2494E+04  9.9451E-01  1.7483E-03  1.1081E-03  2.7267E-04  4.1791E-05  7.8391E-04  1.5380E-03  1.0130E-17  9.7000E-11  6.1380E-11  1.5107E-11  2.3157E-12  4.3430E-11  8.5194E-11  3.3116E-23  2.4019E-23  3.7443E-18  1.3073E-21  7.7014E-24  7.8423E-24  3.3884E-05  3.2359E-05  8.4270E-12  4.5693E-04  2.8184E-05  2.3442E-06  1.7502E-23  4.2254E+00  3.0443E-10
  1.6423E+06  5.1945E-02  1.4832E-04  4.6870E-11  1.4811E-17  4.6801E-24  1.9603E-07  6.0345E+04  9.9403E-01  1.9003E-03  1.2040E-03  2.9628E-04  4.5411E-05  8.5179E-04  1.6711E-03  1.0324E-17  1.0049E-10  6.3567E-11  1.5646E-11  2.3984E-12  4.4980E-11  8.8231E-11  4.0660E-23  2.9489E-23  4.2285E-18  1.4769E-21  9.4548E-24  9.6281E-24  3.3884E-05  3.2359E-05  8.2926E-12  4.5693E-04  2.8184E-05  2.3442E-06  1.9773E-23  4.2249E+00  3.1531E-10
  1.7159E+06  5.3796E-02  1.6732E-04  5.2881E-11  1.6713E-17  5.2821E-24  1.9606E-07  5.8270E+04  9.9352E-01  2.0624E-03  1.3063E-03  3.2146E-04  4.9272E-05  9.2418E-04  1.8131E-03  1.0523E-17  1.0411E-10  6.5833E-11  1.6204E-11  2.4840E-12  4.6584E-11  9.1376E-11  4.9797E-23  3.6113E-23  4.7699E-18  1.6667E-21  1.1578E-23  1.1791E-23  3.3884E-05  3.2359E-05  8.1610E-12  4.5693E-04  2.8184E-05  2.3442E-06  2.2314E-23  4.2245E+00  3.2659E-10
  1.7896E+06  5.5713E-02  1.8856E-04  5.9606E-11  1.8842E-17  5.9560E-24  1.9610E-07  5.6267E+04  9.9298E-01  2.2354E-03  1.4154E-03  3.4833E-04  5.3392E-05  1.0014E-03  1.9645E-03  1.0726E-17  1.0785E-10  6.8179E-11  1.6782E-11  2.5728E-12  4.8246E-11  9.4634E-11  6.0850E-23  4.4126E-23  5.3756E-18  1.8792E-21  1.4146E-23  1.4407E-23  3.3884E-05  3.2359E-05  8.0319E-12  4.5693E-04  2.8184E-05  2.3442E-06  2.5159E-23  4.2241E+00  3.3827E-10
  1.8632E+06  5.7699E-02  2.1233E-04  6.7131E-11  2.1224E-17  6.7105E-24  1.9613E-07  5.4333E+04  9.9240E-01  2.4201E-03  1.5319E-03  3.7701E-04  5.7790E-05  1.0839E-03  2.1262E-03  1.0934E-17  1.1173E-10  7.0608E-11  1.7381E-11  2.6646E-12  4.9967E-11  9.8008E-11  7.4210E-23  5.3812E-23  6.0530E-18  2.1170E-21  1.7251E-23  1.7568E-23  3.3884E-05  3.2359E-05  7.9055E-12  4.5693E-04  2.8184E-05  2.3442E-06  2.8342E-23  4.2236E+00  3.5036E-10
  1.9368E+06  5.9755E-02  2.3890E-04  7.5549E-11  2.3891E-17  7.5552E-24  1.9617E-07  5.2466E+04  9.9179E-01  2.6174E-03  1.6562E-03  4.0763E-04  6.2485E-05  1.1719E-03  2.2988E-03  1.1147E-17  1.1575E-10  7.3125E-11  1.8001E-11  2.7598E-12  5.1750E-11  1.0150E-10  9.0346E-23  6.5510E-23  6.8107E-18  2.3833E-21  2.0999E-23  2.1387E-23  3.3884E-05  3.2359E-05  7.7817E-12  4.5693E-04  2.8184E-05  2.3442E-06  3.1906E-23  4.2230E+00  3.6289E-10
