 Teff =  2300.00  logg =  4.50  mixLengthPara =  2.00  Abschluss =  8  beta =  2.20  pconv[bar] =  0.29
           6           7
 
           z           pSeff_TiO2[s]Seff_Mg2SiO4Seff_SiO2[s]Seff_Fe[s]  Seff_Al2O3[sSeff_MgO[s] Seff_MgSiO3[     N*_TiO2     J*_TiO2
  4.0715E+06  1.6816E-01  1.1578E+04  1.2494E+09  5.8603E+04  3.6713E+04  2.2686E+12  2.1168E+04  4.8683E+08  4.3844E+00  8.9157E-16  0.0000E+00
  4.1451E+06  1.7437E-01  1.1866E+04  1.2458E+09  5.6536E+04  3.5452E+04  2.1508E+12  2.0430E+04  4.8538E+08  4.3626E+00  1.0013E-15  0.0000E+00
  4.2188E+06  1.8081E-01  1.2166E+04  1.2422E+09  5.4552E+04  3.4242E+04  2.0375E+12  1.9722E+04  4.8403E+08  4.3409E+00  1.1244E-15  0.0000E+00
  4.2924E+06  1.8749E-01  1.2480E+04  1.2387E+09  5.2648E+04  3.3079E+04  1.9321E+12  1.9042E+04  4.8278E+08  4.3193E+00  1.2628E-15  0.0000E+00
  4.3660E+06  1.9447E-01  1.2807E+04  1.2347E+09  5.0810E+04  3.1960E+04  1.8318E+12  1.8386E+04  4.8142E+08  4.2978E+00  1.4195E-15  0.0000E+00
  4.4396E+06  2.0174E-01  1.3149E+04  1.2306E+09  4.9042E+04  3.0885E+04  1.7365E+12  1.7756E+04  4.8007E+08  4.2765E+00  1.5964E-15  0.0000E+00
  4.5132E+06  2.0929E-01  1.3507E+04  1.2266E+09  4.7348E+04  2.9853E+04  1.6475E+12  1.7151E+04  4.7884E+08  4.2552E+00  1.7953E-15  0.0000E+00
  4.5868E+06  2.1711E-01  1.3885E+04  1.2228E+09  4.5724E+04  2.8863E+04  1.5620E+12  1.6571E+04  4.7774E+08  4.2341E+00  2.0190E-15  0.0000E+00
  4.6604E+06  2.2523E-01  1.4281E+04  1.2191E+09  4.4168E+04  2.7914E+04  1.4825E+12  1.6016E+04  4.7677E+08  4.2130E+00  2.2705E-15  0.0000E+00
  4.7340E+06  2.3365E-01  1.4699E+04  1.2156E+09  4.2678E+04  2.7004E+04  1.4073E+12  1.5483E+04  4.7595E+08  4.1921E+00  2.5535E-15  0.0000E+00
  4.8077E+06  2.4239E-01  1.5141E+04  1.2122E+09  4.1253E+04  2.6133E+04  1.3361E+12  1.4974E+04  4.7529E+08  4.1712E+00  2.8716E-15  0.0000E+00
  4.8813E+06  2.5146E-01  1.5608E+04  1.2092E+09  3.9890E+04  2.5299E+04  1.2688E+12  1.4486E+04  4.7481E+08  4.1504E+00  3.2294E-15  0.0000E+00
  4.9549E+06  2.6086E-01  1.6102E+04  1.2064E+09  3.8588E+04  2.4502E+04  1.2057E+12  1.4020E+04  4.7452E+08  4.1298E+00  3.6318E-15  0.0000E+00
  5.0285E+06  2.7065E-01  1.6627E+04  1.2039E+09  3.7343E+04  2.3741E+04  1.1456E+12  1.3575E+04  4.7441E+08  4.1092E+00  4.0862E-15  0.0000E+00
  5.1021E+06  2.8090E-01  1.7185E+04  1.2016E+09  3.6155E+04  2.3015E+04  1.0895E+12  1.3150E+04  4.7449E+08  4.0887E+00  4.6017E-15  0.0000E+00
  5.1757E+06  2.9153E-01  1.7779E+04  1.1997E+09  3.5021E+04  2.2323E+04  1.0362E+12  1.2744E+04  4.7481E+08  4.0682E+00  5.1823E-15  0.0000E+00
  5.2493E+06  3.0257E-01  1.8413E+04  1.1982E+09  3.3942E+04  2.1663E+04  9.8619E+11  1.2358E+04  4.7538E+08  4.0479E+00  5.8362E-15  0.0000E+00
  5.3229E+06  3.1402E-01  1.9091E+04  1.1971E+09  3.2915E+04  2.1035E+04  9.3928E+11  1.1991E+04  4.7622E+08  4.0277E+00  6.5726E-15  0.0000E+00
  5.3965E+06  3.2590E-01  1.9817E+04  1.1965E+09  3.1939E+04  2.0438E+04  8.9495E+11  1.1641E+04  4.7736E+08  4.0075E+00  7.4018E-15  0.0000E+00
  5.4702E+06  3.3824E-01  2.0597E+04  1.1965E+09  3.1014E+04  1.9872E+04  8.5361E+11  1.1310E+04  4.7883E+08  3.9875E+00  8.3357E-15  0.0000E+00
  5.5438E+06  3.5104E-01  2.1436E+04  1.1972E+09  3.0137E+04  1.9335E+04  8.1442E+11  1.0996E+04  4.8065E+08  3.9675E+00  9.3874E-15  0.0000E+00
  5.6174E+06  3.6433E-01  2.2341E+04  1.1984E+09  2.9308E+04  1.8828E+04  7.7767E+11  1.0699E+04  4.8285E+08  3.9477E+00  1.0572E-14  0.0000E+00
  5.6910E+06  3.7813E-01  2.3320E+04  1.2007E+09  2.8529E+04  1.8351E+04  7.4352E+11  1.0420E+04  4.8558E+08  3.9279E+00  1.1907E-14  0.0000E+00
