1 45 S  1.688E-06 X  1.375E+01 XJ  7.952E+00 RT  1.680E+08 T  1.306E+02 EJ  0.000E+00
1 46 S  1.496E-06 X  1.438E+01 XJ  8.109E+00 RT -4.996E+07 T  1.334E+02 EJ  0.000E+00
1 47 S  1.323E-06 X  1.497E+01 XJ  8.269E+00 RT -3.106E+08 T  1.362E+02 EJ  0.000E+00
1 48 S  1.170E-06 X  1.553E+01 XJ  8.431E+00 RT -3.449E+08 T  1.394E+02 EJ  0.000E+00
2  1 S  1.980E-05 X  1.038E+00 XJ  2.785E+00 RT  8.061E+08 T  4.081E+01 EJ  1.359E+00
2  2 S  1.802E-05 X  1.065E+00 XJ  2.785E+00 RT  5.630E+08 T  2.905E+01 EJ  6.796E-01
2  3 S  1.651E-05 X  1.097E+00 XJ  2.785E+00 RT  1.206E+04 T  2.275E+01 EJ  3.398E-01
2  4 S  1.509E-05 X  1.128E+00 XJ  2.785E+00 RT  1.472E+04 T  2.009E+01 EJ  1.699E-01
2  5 S  1.386E-05 X  1.162E+00 XJ  2.785E+00 RT  1.913E+04 T  1.886E+01 EJ  8.495E-02
2  6 S  1.288E-05 X  1.204E+00 XJ  2.786E+00 RT  2.436E+04 T  1.736E+01 EJ  4.247E-02
2  7 S  1.207E-05 X  1.252E+00 XJ  2.786E+00 RT  3.068E+04 T  1.581E+01 EJ  2.124E-02
2  8 S  1.147E-05 X  1.310E+00 XJ  2.786E+00 RT  3.473E+04 T  1.293E+01 EJ  1.062E-02
2  9 S  1.078E-05 X  1.364E+00 XJ  2.787E+00 RT  4.703E+04 T  1.260E+01 EJ  5.309E-03
2 10 S  1.027E-05 X  1.429E+00 XJ  2.788E+00 RT  5.709E+04 T  1.095E+01 EJ  2.655E-03
2 11 S  9.847E-06 X  1.500E+00 XJ  2.790E+00 RT  6.784E+04 T  9.237E+00 EJ  1.327E-03
2 12 S  9.493E-06 X  1.579E+00 XJ  2.792E+00 RT  7.857E+04 T  7.486E+00 EJ  6.637E-04
2 13 S  9.202E-06 X  1.665E+00 XJ  2.795E+00 RT  8.839E+04 T  5.752E+00 EJ  3.318E-04
2 14 S  8.962E-06 X  1.759E+00 XJ  2.800E+00 RT  9.658E+04 T  4.110E+00 EJ  1.659E-04
2 15 S  8.765E-06 X  1.861E+00 XJ  2.807E+00 RT  1.018E+05 T  2.588E+00 EJ  8.296E-05
2 16 S  8.602E-06 X  1.969E+00 XJ  2.818E+00 RT  1.040E+05 T  1.253E+00 EJ  4.148E-05
2 17 S  8.470E-06 X  2.085E+00 XJ  2.834E+00 RT  9.699E+04 T -8.345E-03 EJ  2.074E-05
2 18 S  8.372E-06 X  2.208E+00 XJ  2.858E+00 RT  8.425E+04 T -1.016E+00 EJ  1.037E-05
2 19 S  8.316E-06 X  2.340E+00 XJ  2.892E+00 RT  5.196E+06 T -3.320E-01 EJ  5.185E-06
2 20 S  8.568E-06 X  2.515E+00 XJ  2.943E+00 RT  1.770E+07 T -1.561E+00 EJ  2.592E-06
2 21 S  8.773E-06 X  2.687E+00 XJ  3.017E+00 RT -2.614E+07 T -3.881E+00 EJ  0.000E+00
2 22 S  8.841E-06 X  2.843E+00 XJ  3.121E+00 RT -1.762E+07 T -5.035E+00 EJ  0.000E+00
2 23 S  8.789E-06 X  2.989E+00 XJ  3.261E+00 RT -3.015E+06 T -4.744E+00 EJ  0.000E+00
2 24 S  8.673E-06 X  3.135E+00 XJ  3.443E+00 RT -1.561E+06 T -4.461E+00 EJ  0.000E+00
