#           wl        cont         all         h2o      planck
     7.8709582  1.4645E+06  1.0326E+06  1.0719E+06  1.4286E+06
     7.8591609  1.4726E+06  1.0400E+06  1.0590E+06  1.4365E+06
     7.8473813  1.4807E+06  1.0820E+06  1.1509E+06  1.4444E+06
     7.8356194  1.4889E+06  1.0515E+06  1.1018E+06  1.4523E+06
     7.8238750  1.4972E+06  1.0611E+06  1.1340E+06  1.4603E+06
     7.8121483  1.5055E+06  1.0432E+06  1.0762E+06  1.4683E+06
     7.8004392  1.5138E+06  1.0543E+06  1.0921E+06  1.4764E+06
     7.7887476  1.5222E+06  1.0489E+06  1.1008E+06  1.4845E+06
     7.7770735  1.5306E+06  1.1455E+06  1.1756E+06  1.4926E+06
     7.7654169  1.5391E+06  1.0678E+06  1.1157E+06  1.5008E+06
     7.7537778  1.5476E+06  1.0967E+06  1.1289E+06  1.5090E+06
     7.7421562  1.5562E+06  1.1023E+06  1.1328E+06  1.5173E+06
     7.7305519  1.5648E+06  1.1210E+06  1.1643E+06  1.5256E+06
     7.7189651  1.5735E+06  1.1206E+06  1.1748E+06  1.5340E+06
     7.7073956  1.5822E+06  1.1231E+06  1.1656E+06  1.5424E+06
     7.6958435  1.5909E+06  1.1322E+06  1.1709E+06  1.5508E+06
     7.6843086  1.5997E+06  1.1002E+06  1.1292E+06  1.5593E+06
     7.6727911  1.6085E+06  1.1637E+06  1.1877E+06  1.5679E+06
     7.6612908  1.6174E+06  1.1244E+06  1.1514E+06  1.5765E+06
     7.6498078  1.6264E+06  1.1882E+06  1.2097E+06  1.5851E+06
     7.6383420  1.6354E+06  1.2283E+06  1.2491E+06  1.5938E+06
     7.6268933  1.6444E+06  1.1574E+06  1.1659E+06  1.6025E+06
     7.6154619  1.6535E+06  1.1493E+06  1.1533E+06  1.6113E+06
     7.6040475  1.6626E+06  1.1608E+06  1.1857E+06  1.6201E+06
     7.5926503  1.6718E+06  1.1902E+06  1.2148E+06  1.6290E+06
     7.5812701  1.6810E+06  1.1779E+06  1.1844E+06  1.6379E+06
     7.5699070  1.6903E+06  1.2229E+06  1.2299E+06  1.6468E+06
     7.5585610  1.6997E+06  1.2861E+06  1.3138E+06  1.6558E+06
     7.5472319  1.7090E+06  1.3320E+06  1.3320E+06  1.6649E+06
     7.5359198  1.7185E+06  1.2116E+06  1.2117E+06  1.6740E+06
     7.5246247  1.7280E+06  1.2523E+06  1.2524E+06  1.6832E+06
     7.5133465  1.7375E+06  1.2778E+06  1.2795E+06  1.6924E+06
     7.5020852  1.7471E+06  1.2347E+06  1.2353E+06  1.7016E+06
     7.4908408  1.7567E+06  1.2556E+06  1.2556E+06  1.7109E+06
     7.4796133  1.7664E+06  1.3225E+06  1.3226E+06  1.7202E+06
     7.4684025  1.7761E+06  1.3006E+06  1.3008E+06  1.7296E+06
     7.4572086  1.7859E+06  1.3379E+06  1.3380E+06  1.7391E+06
     7.4460314  1.7958E+06  1.3034E+06  1.3036E+06  1.7486E+06
     7.4348711  1.8057E+06  1.2682E+06  1.2690E+06  1.7581E+06
     7.4237274  1.8156E+06  1.3250E+06  1.3255E+06  1.7677E+06
     7.4126004  1.8256E+06  1.3101E+06  1.3103E+06  1.7774E+06
     7.4014901  1.8357E+06  1.3415E+06  1.3420E+06  1.7871E+06
     7.3903965  1.8458E+06  1.3992E+06  1.3994E+06  1.7968E+06
     7.3793195  1.8560E+06  1.3488E+06  1.3491E+06  1.8066E+06
     7.3682591  1.8662E+06  1.3224E+06  1.3225E+06  1.8165E+06
     7.3572152  1.8765E+06  1.3235E+06  1.3237E+06  1.8264E+06
     7.3461880  1.8868E+06  1.3809E+06  1.3810E+06  1.8363E+06
     7.3351772  1.8972E+06  1.3168E+06  1.3182E+06  1.8463E+06
     7.3241830  1.9076E+06  1.3938E+06  1.3944E+06  1.8564E+06
     7.3132052  1.9181E+06  1.4445E+06  1.4445E+06  1.8665E+06
     7.3022439  1.9287E+06  1.3479E+06  1.3480E+06  1.8767E+06
     7.2912990  1.9393E+06  1.4091E+06  1.4093E+06  1.8869E+06
     7.2803706  1.9500E+06  1.4415E+06  1.4416E+06  1.8972E+06
     7.2694585  1.9607E+06  1.4110E+06  1.4111E+06  1.9075E+06
     7.2585627  1.9715E+06  1.3536E+06  1.3536E+06  1.9179E+06
     7.2476833  1.9823E+06  1.4882E+06  1.4883E+06  1.9284E+06
     7.2368202  1.9932E+06  1.4252E+06  1.4252E+06  1.9388E+06
     7.2259734  2.0042E+06  1.4136E+06  1.4136E+06  1.9494E+06
     7.2151428  2.0152E+06  1.4572E+06  1.4577E+06  1.9600E+06
     7.2043285  2.0262E+06  1.4366E+06  1.4366E+06  1.9707E+06
     7.1935304  2.0374E+06  1.4945E+06  1.4946E+06  1.9814E+06
     7.1827484  2.0486E+06  1.5064E+06  1.5064E+06  1.9922E+06
     7.1719826  2.0598E+06  1.5214E+06  1.5214E+06  2.0030E+06
     7.1612330  2.0711E+06  1.5136E+06  1.5137E+06  2.0139E+06
     7.1504995  2.0825E+06  1.4860E+06  1.4860E+06  2.0248E+06
     7.1397820  2.0939E+06  1.5104E+06  1.5104E+06  2.0358E+06
     7.1290806  2.1054E+06  1.5169E+06  1.5170E+06  2.0469E+06
     7.1183953  2.1170E+06  1.4797E+06  1.4798E+06  2.0580E+06
     7.1077260  2.1286E+06  1.4762E+06  1.4763E+06  2.0692E+06
     7.0970727  2.1402E+06  1.4967E+06  1.4968E+06  2.0804E+06
     7.0864353  2.1520E+06  1.5250E+06  1.5251E+06  2.0917E+06
     7.0758139  2.1638E+06  1.4872E+06  1.4872E+06  2.1031E+06
     7.0652084  2.1756E+06  1.5979E+06  1.5980E+06  2.1145E+06
     7.0546188  2.1876E+06  1.5885E+06  1.5887E+06  2.1260E+06
     7.0440450  2.1996E+06  1.5968E+06  1.5970E+06  2.1375E+06
     7.0334872  2.2116E+06  1.5717E+06  1.5717E+06  2.1491E+06
     7.0229451  2.2237E+06  1.5642E+06  1.5642E+06  2.1607E+06
     7.0124188  2.2359E+06  1.5177E+06  1.5178E+06  2.1724E+06
     7.0019084  2.2482E+06  1.5622E+06  1.5623E+06  2.1842E+06
     6.9914136  2.2605E+06  1.6731E+06  1.6731E+06  2.1961E+06
     6.9809346  2.2729E+06  1.6080E+06  1.6080E+06  2.2080E+06
     6.9704713  2.2853E+06  1.6054E+06  1.6055E+06  2.2199E+06
     6.9600237  2.2978E+06  1.6354E+06  1.6354E+06  2.2320E+06
     6.9495918  2.3104E+06  1.5887E+06  1.5887E+06  2.2440E+06
     6.9391755  2.3230E+06  1.6419E+06  1.6419E+06  2.2562E+06
     6.9287748  2.3358E+06  1.6321E+06  1.6324E+06  2.2684E+06
     6.9183897  2.3485E+06  1.6628E+06  1.6628E+06  2.2807E+06
     6.9080201  2.3614E+06  1.6072E+06  1.6074E+06  2.2930E+06
     6.8976661  2.3743E+06  1.6686E+06  1.6687E+06  2.3054E+06
     6.8873276  2.3873E+06  1.6036E+06  1.6036E+06  2.3179E+06
     6.8770047  2.4003E+06  1.6976E+06  1.6977E+06  2.3305E+06
     6.8666971  2.4134E+06  1.6662E+06  1.6663E+06  2.3431E+06
     6.8564051  2.4266E+06  1.7120E+06  1.7123E+06  2.3557E+06
     6.8461284  2.4399E+06  1.7257E+06  1.7257E+06  2.3685E+06
     6.8358672  2.4532E+06  1.6737E+06  1.6739E+06  2.3813E+06
     6.8256213  2.4666E+06  1.7217E+06  1.7217E+06  2.3941E+06
     6.8153908  2.4801E+06  1.6731E+06  1.6731E+06  2.4071E+06
     6.8051756  2.4936E+06  1.7753E+06  1.7754E+06  2.4201E+06
     6.7949758  2.5073E+06  1.7460E+06  1.7461E+06  2.4331E+06
     6.7847912  2.5209E+06  1.7156E+06  1.7157E+06  2.4463E+06
     6.7746219  2.5347E+06  1.7300E+06  1.7300E+06  2.4595E+06
     6.7644679  2.5485E+06  1.7967E+06  1.7969E+06  2.4728E+06
     6.7543290  2.5624E+06  1.7435E+06  1.7436E+06  2.4861E+06
     6.7442054  2.5764E+06  1.8309E+06  1.8310E+06  2.4995E+06
     6.7340969  2.5905E+06  1.8873E+06  1.8878E+06  2.5130E+06
     6.7240036  2.6046E+06  1.8332E+06  1.8333E+06  2.5266E+06
     6.7139254  2.6188E+06  1.8801E+06  1.8802E+06  2.5402E+06
     6.7038623  2.6331E+06  1.8953E+06  1.8953E+06  2.5539E+06
     6.6938143  2.6474E+06  1.8320E+06  1.8321E+06  2.5677E+06
     6.6837814  2.6618E+06  1.7268E+06  1.7270E+06  2.5815E+06
     6.6737634  2.6764E+06  1.9014E+06  1.9015E+06  2.5954E+06
     6.6637606  2.6909E+06  1.9053E+06  1.9055E+06  2.6094E+06
     6.6537727  2.7056E+06  1.8442E+06  1.8445E+06  2.6234E+06
     6.6437997  2.7203E+06  1.9283E+06  1.9284E+06  2.6376E+06
     6.6338418  2.7351E+06  1.8307E+06  1.8307E+06  2.6518E+06
     6.6238987  2.7500E+06  1.8605E+06  1.8611E+06  2.6661E+06
     6.6139705  2.7650E+06  1.9469E+06  1.9470E+06  2.6804E+06
     6.6040573  2.7800E+06  1.9657E+06  1.9661E+06  2.6948E+06
     6.5941589  2.7952E+06  1.8356E+06  1.8357E+06  2.7093E+06
     6.5842753  2.8104E+06  2.0206E+06  2.0208E+06  2.7239E+06
     6.5744065  2.8257E+06  2.0492E+06  2.0498E+06  2.7386E+06
     6.5645525  2.8410E+06  1.9950E+06  1.9953E+06  2.7533E+06
     6.5547133  2.8565E+06  2.0635E+06  2.0637E+06  2.7681E+06
     6.5448889  2.8720E+06  2.1208E+06  2.1209E+06  2.7830E+06
     6.5350792  2.8876E+06  2.0966E+06  2.0967E+06  2.7980E+06
     6.5252841  2.9033E+06  2.0763E+06  2.0768E+06  2.8130E+06
     6.5155038  2.9191E+06  2.2141E+06  2.2159E+06  2.8281E+06
     6.5057381  2.9349E+06  2.2372E+06  2.2383E+06  2.8432E+06
     6.4959871  2.9509E+06  2.3092E+06  2.3096E+06  2.8585E+06
     6.4862506  2.9669E+06  2.1171E+06  2.1174E+06  2.8739E+06
     6.4765288  2.9830E+06  2.1953E+06  2.1955E+06  2.8893E+06
     6.4668215  2.9992E+06  2.2744E+06  2.2747E+06  2.9048E+06
     6.4571288  3.0155E+06  2.4001E+06  2.4009E+06  2.9204E+06
     6.4474506  3.0318E+06  2.3335E+06  2.3384E+06  2.9360E+06
     6.4377869  3.0483E+06  2.3446E+06  2.3462E+06  2.9518E+06
     6.4281377  3.0648E+06  2.4911E+06  2.4944E+06  2.9676E+06
     6.4185030  3.0814E+06  2.4095E+06  2.4106E+06  2.9835E+06
     6.4088827  3.0982E+06  2.4261E+06  2.4269E+06  2.9995E+06
     6.3992768  3.1150E+06  2.5711E+06  2.5725E+06  3.0156E+06
     6.3896853  3.1318E+06  2.5091E+06  2.5097E+06  3.0317E+06
     6.3801082  3.1488E+06  2.5281E+06  2.5311E+06  3.0480E+06
     6.3705455  3.1659E+06  2.6391E+06  2.6413E+06  3.0643E+06
     6.3609970  3.1830E+06  2.5917E+06  2.5944E+06  3.0807E+06
     6.3514629  3.2003E+06  2.6223E+06  2.6241E+06  3.0972E+06
     6.3419431  3.2176E+06  2.5904E+06  2.5936E+06  3.1138E+06
     6.3324376  3.2350E+06  2.6791E+06  2.6856E+06  3.1304E+06
     6.3229463  3.2525E+06  2.6483E+06  2.6513E+06  3.1472E+06
     6.3134692  3.2701E+06  2.6690E+06  2.6752E+06  3.1640E+06
     6.3040064  3.2878E+06  2.6889E+06  2.6910E+06  3.1809E+06
     6.2945577  3.3056E+06  2.6577E+06  2.6629E+06  3.1980E+06
     6.2851231  3.3235E+06  2.7728E+06  2.7783E+06  3.2150E+06
     6.2757028  3.3415E+06  2.7088E+06  2.7149E+06  3.2322E+06
     6.2662965  3.3596E+06  2.7156E+06  2.7193E+06  3.2495E+06
     6.2569043  3.3777E+06  2.7081E+06  2.7101E+06  3.2669E+06
     6.2475263  3.3960E+06  2.6936E+06  2.6965E+06  3.2843E+06
     6.2381622  3.4143E+06  2.7983E+06  2.8030E+06  3.3018E+06
     6.2288122  3.4328E+06  2.8630E+06  2.8678E+06  3.3195E+06
     6.2194762  3.4513E+06  2.7988E+06  2.8060E+06  3.3372E+06
     6.2101543  3.4700E+06  2.9067E+06  2.9100E+06  3.3550E+06
     6.2008462  3.4887E+06  2.8620E+06  2.8716E+06  3.3729E+06
     6.1915522  3.5076E+06  2.9083E+06  2.9175E+06  3.3909E+06
     6.1822720  3.5265E+06  2.8194E+06  2.8215E+06  3.4090E+06
     6.1730058  3.5455E+06  2.7813E+06  2.7901E+06  3.4272E+06
     6.1637535  3.5646E+06  2.9702E+06  2.9723E+06  3.4454E+06
     6.1545150  3.5839E+06  2.8800E+06  2.9007E+06  3.4638E+06
     6.1452904  3.6032E+06  2.8315E+06  2.8351E+06  3.4822E+06
     6.1360796  3.6226E+06  2.9587E+06  2.9648E+06  3.5008E+06
     6.1268826  3.6422E+06  2.9758E+06  2.9862E+06  3.5194E+06
     6.1176994  3.6618E+06  2.8092E+06  2.8173E+06  3.5382E+06
     6.1085300  3.6816E+06  2.9738E+06  2.9848E+06  3.5570E+06
     6.0993743  3.7014E+06  2.7964E+06  2.8094E+06  3.5759E+06
     6.0902323  3.7213E+06  3.0099E+06  3.0271E+06  3.5950E+06
     6.0811040  3.7414E+06  3.0364E+06  3.0537E+06  3.6141E+06
     6.0719894  3.7615E+06  3.0707E+06  3.0902E+06  3.6333E+06
     6.0628885  3.7818E+06  3.0169E+06  3.0384E+06  3.6526E+06
     6.0538012  3.8022E+06  2.9305E+06  2.9372E+06  3.6721E+06
     6.0447275  3.8226E+06  2.8731E+06  2.9094E+06  3.6916E+06
     6.0356675  3.8432E+06  2.9973E+06  3.0056E+06  3.7112E+06
     6.0266210  3.8639E+06  3.0136E+06  3.0382E+06  3.7309E+06
     6.0175880  3.8847E+06  3.0490E+06  3.0765E+06  3.7507E+06
     6.0085687  3.9056E+06  3.1158E+06  3.1327E+06  3.7706E+06
     5.9995628  3.9266E+06  3.1406E+06  3.1541E+06  3.7907E+06
     5.9905704  3.9483E+06  3.1586E+06  3.1688E+06  3.8108E+06
     5.9815915  3.9701E+06  3.0193E+06  3.0398E+06  3.8310E+06
     5.9726261  3.9920E+06  3.0691E+06  3.0864E+06  3.8513E+06
     5.9636741  4.0140E+06  3.1292E+06  3.1551E+06  3.8718E+06
     5.9547355  4.0362E+06  3.1999E+06  3.2239E+06  3.8923E+06
     5.9458103  4.0585E+06  3.1000E+06  3.1210E+06  3.9130E+06
     5.9368985  4.0809E+06  3.1860E+06  3.2186E+06  3.9337E+06
     5.9280001  4.1034E+06  3.3073E+06  3.3190E+06  3.9546E+06
     5.9191150  4.1260E+06  3.1561E+06  3.1612E+06  3.9755E+06
     5.9102432  4.1488E+06  3.2038E+06  3.2121E+06  3.9966E+06
     5.9013847  4.1716E+06  3.0122E+06  3.0378E+06  4.0177E+06
     5.8925394  4.1946E+06  3.3130E+06  3.3454E+06  4.0390E+06
     5.8837075  4.2177E+06  3.2674E+06  3.2870E+06  4.0604E+06
     5.8748888  4.2410E+06  3.1166E+06  3.1662E+06  4.0819E+06
     5.8660832  4.2644E+06  3.3779E+06  3.3980E+06  4.1035E+06
     5.8572909  4.2879E+06  3.2922E+06  3.3550E+06  4.1252E+06
     5.8485118  4.3115E+06  3.1762E+06  3.1952E+06  4.1470E+06
     5.8397458  4.3352E+06  3.1679E+06  3.1831E+06  4.1689E+06
     5.8309930  4.3591E+06  3.1526E+06  3.2087E+06  4.1910E+06
     5.8222533  4.3831E+06  3.3916E+06  3.3934E+06  4.2131E+06
     5.8135267  4.4072E+06  3.3432E+06  3.4099E+06  4.2354E+06
     5.8048131  4.4315E+06  3.4286E+06  3.4320E+06  4.2578E+06
     5.7961126  4.4558E+06  3.3845E+06  3.4831E+06  4.2803E+06
     5.7874252  4.4804E+06  3.4508E+06  3.4733E+06  4.3029E+06
     5.7787508  4.5050E+06  3.3727E+06  3.4019E+06  4.3256E+06
     5.7700894  4.5298E+06  3.5294E+06  3.5482E+06  4.3484E+06
     5.7614410  4.5547E+06  3.5195E+06  3.5359E+06  4.3714E+06
     5.7528055  4.5797E+06  3.5929E+06  3.6241E+06  4.3944E+06
     5.7441830  4.6049E+06  3.5723E+06  3.6090E+06  4.4176E+06
     5.7355734  4.6302E+06  3.2341E+06  3.2867E+06  4.4409E+06
     5.7269767  4.6556E+06  3.6188E+06  3.6377E+06  4.4643E+06
     5.7183929  4.6812E+06  3.4774E+06  3.5131E+06  4.4878E+06
     5.7098219  4.7070E+06  3.6187E+06  3.6465E+06  4.5115E+06
     5.7012638  4.7328E+06  3.6390E+06  3.7126E+06  4.5352E+06
     5.6927185  4.7588E+06  3.4629E+06  3.5504E+06  4.5591E+06
     5.6841861  4.7849E+06  3.5271E+06  3.6113E+06  4.5831E+06
     5.6756664  4.8112E+06  3.5500E+06  3.6365E+06  4.6073E+06
     5.6671595  4.8376E+06  3.6749E+06  3.7239E+06  4.6315E+06
     5.6586653  4.8641E+06  3.5449E+06  3.5841E+06  4.6559E+06
     5.6501839  4.8908E+06  3.6961E+06  3.7337E+06  4.6804E+06
     5.6417152  4.9177E+06  3.7143E+06  3.8108E+06  4.7050E+06
     5.6332592  4.9446E+06  3.6479E+06  3.7113E+06  4.7297E+06
     5.6248159  4.9717E+06  3.8046E+06  3.8555E+06  4.7546E+06
     5.6163852  4.9990E+06  3.7375E+06  3.7930E+06  4.7796E+06
     5.6079671  5.0264E+06  3.7584E+06  3.8635E+06  4.8047E+06
     5.5995617  5.0539E+06  3.8892E+06  3.9904E+06  4.8299E+06
     5.5911688  5.0816E+06  3.7497E+06  3.8032E+06  4.8553E+06
     5.5827886  5.1095E+06  3.7145E+06  3.7715E+06  4.8808E+06
     5.5744209  5.1375E+06  3.7310E+06  3.8092E+06  4.9064E+06
     5.5660657  5.1656E+06  3.8495E+06  3.9682E+06  4.9321E+06
     5.5577231  5.1939E+06  3.8290E+06  3.8807E+06  4.9580E+06
     5.5493930  5.2223E+06  3.8036E+06  3.8957E+06  4.9840E+06
     5.5410753  5.2509E+06  3.8748E+06  3.9711E+06  5.0102E+06
     5.5327702  5.2796E+06  3.9193E+06  3.9975E+06  5.0364E+06
     5.5244774  5.3085E+06  3.7941E+06  3.9192E+06  5.0628E+06
     5.5161971  5.3376E+06  3.9267E+06  4.0876E+06  5.0893E+06
     5.5079292  5.3668E+06  3.9660E+06  4.0929E+06  5.1160E+06
     5.4996738  5.3961E+06  3.9806E+06  4.1446E+06  5.1428E+06
     5.4914306  5.4256E+06  4.1048E+06  4.1760E+06  5.1698E+06
     5.4831999  5.4553E+06  3.9691E+06  4.0445E+06  5.1968E+06
     5.4749814  5.4851E+06  4.0237E+06  4.3032E+06  5.2240E+06
     5.4667753  5.5151E+06  3.9521E+06  4.0789E+06  5.2513E+06
     5.4585815  5.5452E+06  4.0657E+06  4.1858E+06  5.2788E+06
     5.4504000  5.5755E+06  4.0924E+06  4.2922E+06  5.3064E+06
     5.4422307  5.6059E+06  4.1259E+06  4.3578E+06  5.3341E+06
     5.4340737  5.6365E+06  4.0358E+06  4.1623E+06  5.3620E+06
     5.4259289  5.6673E+06  4.0477E+06  4.1845E+06  5.3900E+06
     5.4177963  5.6983E+06  3.9904E+06  4.1585E+06  5.4182E+06
     5.4096759  5.7293E+06  4.0249E+06  4.1735E+06  5.4465E+06
     5.4015677  5.7606E+06  4.2191E+06  4.3497E+06  5.4749E+06
     5.3934716  5.7920E+06  4.1678E+06  4.2741E+06  5.5035E+06
     5.3853877  5.8236E+06  4.3203E+06  4.4463E+06  5.5322E+06
     5.3773158  5.8554E+06  4.4060E+06  4.5135E+06  5.5611E+06
     5.3692561  5.8873E+06  4.2709E+06  4.4593E+06  5.5901E+06
     5.3612085  5.9194E+06  4.2803E+06  4.4271E+06  5.6192E+06
     5.3531729  5.9517E+06  4.4241E+06  4.6387E+06  5.6485E+06
     5.3451493  5.9841E+06  4.4187E+06  4.4980E+06  5.6780E+06
     5.3371378  6.0167E+06  4.3844E+06  4.6275E+06  5.7075E+06
     5.3291383  6.0495E+06  4.6792E+06  4.8632E+06  5.7373E+06
     5.3211508  6.0824E+06  4.4626E+06  4.6010E+06  5.7671E+06
     5.3131753  6.1155E+06  4.4814E+06  4.7707E+06  5.7972E+06
     5.3052117  6.1488E+06  4.6082E+06  4.7111E+06  5.8273E+06
     5.2972600  6.1823E+06  4.4509E+06  4.7060E+06  5.8577E+06
     5.2893203  6.2160E+06  4.5019E+06  4.7019E+06  5.8881E+06
     5.2813925  6.2498E+06  4.6151E+06  4.7742E+06  5.9188E+06
     5.2734765  6.2838E+06  4.5471E+06  4.8403E+06  5.9495E+06
     5.2655724  6.3179E+06  4.6712E+06  4.9001E+06  5.9804E+06
     5.2576802  6.3523E+06  4.8089E+06  5.0744E+06  6.0115E+06
     5.2497998  6.3868E+06  4.7513E+06  5.0453E+06  6.0428E+06
     5.2419312  6.4216E+06  4.3289E+06  4.5120E+06  6.0742E+06
     5.2340744  6.4565E+06  4.8654E+06  5.0578E+06  6.1057E+06
     5.2262293  6.4915E+06  4.7210E+06  5.0702E+06  6.1374E+06
     5.2183960  6.5268E+06  4.7876E+06  4.9368E+06  6.1692E+06
     5.2105745  6.5622E+06  4.7483E+06  5.1173E+06  6.2012E+06
     5.2027647  6.5979E+06  4.7333E+06  5.1536E+06  6.2334E+06
     5.1949666  6.6337E+06  4.7103E+06  4.9212E+06  6.2657E+06
     5.1871802  6.6697E+06  5.0800E+06  5.5190E+06  6.2982E+06
     5.1794055  6.7059E+06  4.9568E+06  5.2487E+06  6.3308E+06
     5.1716424  6.7423E+06  4.7601E+06  5.0371E+06  6.3636E+06
     5.1638909  6.7789E+06  4.9828E+06  5.1916E+06  6.3966E+06
     5.1561511  6.8156E+06  5.2140E+06  5.5843E+06  6.4297E+06
     5.1484228  6.8526E+06  4.8473E+06  5.3102E+06  6.4630E+06
     5.1407062  6.8898E+06  5.1072E+06  5.4107E+06  6.4965E+06
     5.1330011  6.9271E+06  5.0467E+06  5.4786E+06  6.5301E+06
     5.1253076  6.9646E+06  5.2154E+06  5.4108E+06  6.5638E+06
     5.1176256  7.0024E+06  5.2114E+06  5.6708E+06  6.5978E+06
     5.1099551  7.0403E+06  5.0488E+06  5.3174E+06  6.6319E+06
     5.1022961  7.0785E+06  5.3070E+06  5.6830E+06  6.6662E+06
     5.0946486  7.1168E+06  5.1038E+06  5.5908E+06  6.7006E+06
     5.0870125  7.1553E+06  5.4484E+06  5.7750E+06  6.7352E+06
     5.0793879  7.1941E+06  5.0129E+06  5.5387E+06  6.7700E+06
     5.0717747  7.2330E+06  5.5084E+06  5.7474E+06  6.8049E+06
     5.0641729  7.2721E+06  5.2376E+06  5.7075E+06  6.8401E+06
     5.0565826  7.3115E+06  5.2234E+06  5.7625E+06  6.8754E+06
     5.0490036  7.3510E+06  5.8143E+06  6.1388E+06  6.9108E+06
     5.0414359  7.3908E+06  5.2439E+06  5.7441E+06  6.9464E+06
     5.0338796  7.4307E+06  5.4244E+06  6.0308E+06  6.9823E+06
     5.0263347  7.4709E+06  5.3224E+06  5.6144E+06  7.0182E+06
     5.0188010  7.5113E+06  5.2149E+06  5.7094E+06  7.0544E+06
     5.0112786  7.5519E+06  5.3657E+06  5.8707E+06  7.0907E+06
     5.0037675  7.5926E+06  5.7211E+06  6.1793E+06  7.1272E+06
     4.9962677  7.6336E+06  5.5423E+06  5.8819E+06  7.1639E+06
     4.9887791  7.6749E+06  5.8134E+06  6.4217E+06  7.2008E+06
     4.9813017  7.7163E+06  5.6355E+06  6.3107E+06  7.2378E+06
     4.9738356  7.7580E+06  6.0510E+06  6.2751E+06  7.2751E+06
     4.9663806  7.7998E+06  5.6049E+06  6.0620E+06  7.3125E+06
     4.9589368  7.8419E+06  5.9736E+06  6.4603E+06  7.3501E+06
     4.9515041  7.8842E+06  5.5094E+06  6.1201E+06  7.3878E+06
     4.9440826  7.9267E+06  6.0608E+06  6.4976E+06  7.4258E+06
     4.9366723  7.9695E+06  5.8744E+06  6.3268E+06  7.4639E+06
     4.9292730  8.0124E+06  5.7644E+06  6.5466E+06  7.5022E+06
     4.9218848  8.0556E+06  6.1975E+06  6.7253E+06  7.5408E+06
     4.9145077  8.0990E+06  6.2005E+06  6.6835E+06  7.5794E+06
     4.9071416  8.1427E+06  6.1002E+06  6.7052E+06  7.6184E+06
     4.8997866  8.1865E+06  6.1056E+06  6.6390E+06  7.6574E+06
     4.8924426  8.2306E+06  6.0958E+06  6.6166E+06  7.6967E+06
     4.8851097  8.2749E+06  6.2145E+06  6.9013E+06  7.7361E+06
     4.8777877  8.3195E+06  6.2504E+06  6.8148E+06  7.7757E+06
     4.8704767  8.3642E+06  6.3462E+06  6.7910E+06  7.8156E+06
     4.8631766  8.4092E+06  6.2003E+06  6.8838E+06  7.8556E+06
     4.8558875  8.4545E+06  6.3057E+06  6.9619E+06  7.8958E+06
     4.8486093  8.4999E+06  6.5618E+06  7.0648E+06  7.9362E+06
     4.8413420  8.5456E+06  6.3913E+06  6.9820E+06  7.9768E+06
     4.8340856  8.5916E+06  6.2721E+06  6.9510E+06  8.0176E+06
     4.8268401  8.6378E+06  6.6680E+06  7.2109E+06  8.0586E+06
     4.8196055  8.6842E+06  6.6575E+06  7.2898E+06  8.0998E+06
     4.8123817  8.7308E+06  6.3242E+06  7.1290E+06  8.1412E+06
     4.8051687  8.7777E+06  6.7623E+06  7.4493E+06  8.1828E+06
     4.7979665  8.8249E+06  6.5960E+06  7.3278E+06  8.2245E+06
     4.7907751  8.8723E+06  6.5387E+06  7.3498E+06  8.2665E+06
     4.7835945  8.9199E+06  6.3815E+06  7.2048E+06  8.3087E+06
     4.7764247  8.9678E+06  6.3959E+06  7.0835E+06  8.3511E+06
     4.7692656  9.0159E+06  6.9394E+06  7.5922E+06  8.3937E+06
     4.7621173  9.0642E+06  6.8091E+06  7.5880E+06  8.4365E+06
     4.7549796  9.1128E+06  7.0084E+06  7.7313E+06  8.4795E+06
     4.7478527  9.1617E+06  6.6484E+06  7.6317E+06  8.5227E+06
     4.7407364  9.2108E+06  6.7395E+06  7.6473E+06  8.5661E+06
     4.7336308  9.2602E+06  6.8089E+06  7.7049E+06  8.6097E+06
     4.7265359  9.3098E+06  6.8282E+06  7.6340E+06  8.6536E+06
     4.7194516  9.3597E+06  6.9936E+06  7.6866E+06  8.6976E+06
     4.7123779  9.4098E+06  7.2392E+06  8.0398E+06  8.7419E+06
     4.7053148  9.4602E+06  6.8195E+06  7.7296E+06  8.7863E+06
     4.6982623  9.5108E+06  6.8450E+06  7.8057E+06  8.8310E+06
     4.6912203  9.5618E+06  7.0370E+06  8.2975E+06  8.8759E+06
     4.6841890  9.6129E+06  6.9615E+06  7.8003E+06  8.9210E+06
     4.6771681  9.6644E+06  7.2106E+06  8.1188E+06  8.9663E+06
     4.6701578  9.7160E+06  7.1414E+06  8.0254E+06  9.0118E+06
     4.6631580  9.7680E+06  6.9773E+06  8.1481E+06  9.0576E+06
     4.6561687  9.8202E+06  7.3568E+06  8.2687E+06  9.1036E+06
     4.6491898  9.8727E+06  7.1664E+06  8.1388E+06  9.1497E+06
     4.6422214  9.9255E+06  7.2516E+06  8.4124E+06  9.1962E+06
     4.6352635  9.9785E+06  7.3748E+06  8.1773E+06  9.2428E+06
     4.6283160  1.0032E+07  7.2816E+06  8.5749E+06  9.2896E+06
     4.6213789  1.0085E+07  7.4830E+06  8.4719E+06  9.3367E+06
     4.6144522  1.0139E+07  7.1644E+06  8.5355E+06  9.3840E+06
     4.6075359  1.0193E+07  7.5075E+06  8.5775E+06  9.4315E+06
