#  ----------------------------------------------------------------------------------
# SpeX prism spectrum of 2MASS J00583814-1747311 (J00583814-1747311)
# Originally observed on 2003 Sep 18
# Average resolution = 120
# Originally published in Burgasser et al. (2004) AJ, 127, 2856
#
# PLEASE CITE THE ORIGINAL DATA REFERENCE WHEN PUBLISHING OR PRESENTING THESE DATA
#
# Near infrared spectral type: M6
# J magnitude = 15.942
# H magnitude = 15.742
# Ks magnitude = 15.473
#
#  Wavelength (micron)   F_lambda (normalized)  Noise (normalized as F_lambda)
#  ----------------------------------------------------------------------------------
1.15709	0.976284	0.0242136
1.16132	0.993296	0.00660678
1.16556	0.997668	0.0170315
1.16980	0.947118	0.0142500
1.17405	0.935813	0.0225858
1.17830	0.919380	0.0197615
1.18256	0.925090	0.0326500
1.18682	0.900255	0.0168543
1.19109	0.905641	0.00754890
1.19536	0.917222	0.00864048
1.19964	0.879708	0.00551496
1.20392	0.893093	0.0130057
1.20820	0.897004	0.00434446
1.21249	0.929741	0.0302301
1.21678	0.963625	0.0170719
1.22107	0.908147	0.0129905
1.22536	0.941204	0.0115840
1.22966	0.908768	9.08768e-06
1.23396	0.907052	0.00615468
1.23827	0.902657	0.0307803
1.24257	0.917006	9.17006e-06
1.24688	0.879094	0.00839656
1.25119	0.863834	0.0139572
1.25550	0.869596	0.00527204
1.25981	0.894919	0.00510385
1.26413	0.891044	0.00330750
1.26844	0.906146	0.00919068
1.27276	0.898049	0.0158864
1.27707	0.899236	0.0163214
1.28139	0.916990	0.0320875
1.28571	0.915420	0.00459142
1.29003	0.869496	0.0138351
1.29434	0.882090	0.0206345
1.29866	0.897622	0.0173343
1.30298	0.934216	0.0183898
1.30730	0.912100	0.00648512
1.31161	0.909670	0.0116296
1.31593	0.861080	0.00934980
1.32025	0.865773	0.0191796
1.32456	0.911387	0.00777774
1.32888	0.840610	0.0194571
1.33319	0.817335	0.0109157
1.33750	0.762444	0.0105516
1.34181	0.739177	0.0165630
1.34612	0.730704	0.0184358
1.35042	0.767130	0.00386501
1.35473	0.711810	0.0262672
1.35903	0.736931	0.0460323
1.36333	0.573945	0.0436752
1.36763	0.691598	0.0290845
1.37192	0.677025	0.0873328
1.37622	0.706918	0.0487288
1.38051	0.706062	0.0560718
1.38479	0.753143	0.0447692
1.38908	0.668465	0.0239929
1.39336	0.739539	0.0391028
1.39764	0.679443	0.0265444
1.40192	0.656279	0.0311884
1.40619	0.704675	0.0491951
1.41046	0.663797	0.0158603
1.41472	0.643237	0.0611674
1.41898	0.619770	0.0203638
1.42324	0.617125	0.0581579
1.42749	0.596816	0.0213973
1.43174	0.609669	0.00695257
1.43599	0.610978	0.0225274
1.44023	0.585219	0.0161437
1.44447	0.605757	0.00757535
1.44870	0.633540	0.00990216
1.45293	0.634422	0.00714385
1.45715	0.593145	0.0110468
1.46137	0.589212	0.0152762
1.46559	0.580857	0.00538669
1.46980	0.611351	0.0278140
1.47400	0.598928	0.0199281
1.47820	0.585141	0.0157482
1.48240	0.611272	0.00346762
1.48659	0.594388	0.0237991
1.49077	0.561369	0.0194657
1.49495	0.576989	0.00708220
1.49913	0.565003	0.00316556
1.50330	0.556118	0.0108233
1.50746	0.563493	0.00286629
1.51162	0.558494	0.0185055
1.51577	0.598817	0.00190091
1.51992	0.557377	0.0116294
1.52406	0.569446	0.0190353
1.52820	0.613470	0.00387551
1.53233	0.608385	0.0154568
1.53645	0.582736	0.0148231
1.54057	0.582832	0.0144067
1.54468	0.606897	0.0177046
1.54879	0.600393	0.0189046
1.55289	0.575219	0.0125447
1.55699	0.574494	0.00561715
1.56108	0.555228	0.0285886
1.56516	0.567111	0.00578983
1.56924	0.588561	0.00381163
1.57331	0.565306	0.0141786
1.57737	0.582709	0.00912674
1.58143	0.595088	0.0101718
1.58548	0.569555	0.0234029
1.58953	0.556611	0.00803296
1.59356	0.588394	0.00536186
1.59760	0.586561	0.00373896
1.60162	0.588280	0.00471931
1.60564	0.650833	0.0311485
1.60966	0.609882	0.00878355
1.61367	0.581835	0.0141906
1.61767	0.581967	0.0112336
1.62166	0.567586	0.0408632
1.62565	0.570120	0.00654649
1.62963	0.552308	0.0136159
1.63360	0.550305	0.00461023
1.63757	0.573989	0.00506654
1.64154	0.554206	0.0467700
1.64549	0.590117	0.0135413
1.64944	0.601951	0.00176218
1.65338	0.551143	0.0192735
1.65732	0.592821	0.0159292
1.66125	0.607714	0.0106968
1.66517	0.579881	0.00120624
1.66908	0.576570	0.0191900
1.67299	0.580449	0.0167094
1.67690	0.571827	0.00336916
1.68079	0.570842	0.0108088
1.68468	0.578077	0.0265564
1.68857	0.576088	0.0193251
1.69244	0.573889	0.00868042
1.69631	0.538793	0.00434598
1.70018	0.561581	0.00295705
1.70403	0.561189	0.0232783
1.70788	0.578821	0.00846092
1.71173	0.543563	0.0151637
1.71556	0.527761	0.0140624
1.71940	0.512556	0.00891764
1.72322	0.510045	0.00125987
1.72704	0.527207	0.00514253
1.73085	0.513633	0.0285024
1.73465	0.526105	0.0184866
1.73845	0.519234	0.0138294
1.74225	0.495555	0.00565796
1.74603	0.496106	0.0110435
1.74981	0.507132	0.00838923
1.75358	0.465526	0.0132138
1.75735	0.489283	0.0112733
1.76111	0.476384	0.0216926
1.76487	0.466705	0.0111906
1.76861	0.451464	0.00803975
1.77236	0.450444	0.0291648
1.77609	0.451157	0.0178899
1.77982	0.263290	0.167081
1.78354	0.536489	0.0232779
1.78726	0.419432	0.0158869
1.79097	0.446875	0.0136363
1.79468	0.446586	0.0301297
1.79837	0.244938	0.129465
1.80207	0.412604	0.0105043
1.80575	0.415187	0.0105334
1.80943	0.222019	0.103566
1.81311	0.358702	0.0450765
1.81678	0.392734	0.0119654
1.82044	0.379252	0.0166316
1.82410	0.313977	0.00534930
1.82775	0.376357	0.0279077
1.83139	0.404104	0.0148655
1.83503	0.390300	0.0379835
1.83867	0.474493	0.0156727
1.84229	0.385527	0.00348002
1.84592	0.323820	0.0168984
1.84953	0.324200	0.0519071
1.85314	0.346366	0.00432954
1.85675	0.409046	0.0151982
1.86035	0.381180	0.0333252
1.86394	0.340637	0.0214530
1.86753	0.389801	0.0493856
1.87111	0.428146	0.0265241
1.87469	0.345944	0.0576423
1.87826	0.401174	0.0372980
1.88183	0.331338	0.0536986
1.88539	0.349968	0.00429660
1.88894	0.347584	0.0102433
1.89249	0.338541	0.0151012
1.89604	0.331792	0.0312608
1.89958	0.342523	0.0122031
1.90311	0.285718	0.0417810
1.90664	0.351048	0.0395586
1.91016	0.343679	0.0644903
1.91368	0.327156	0.00721111
1.91720	0.293846	0.0229524
1.92070	0.320824	0.0323740
1.92421	0.382636	0.0133263
1.92770	0.300126	0.0294545
1.93120	0.349661	0.0204046
1.93468	0.312772	0.0285446
1.93817	0.314395	0.0196683
1.94164	0.280527	0.0211537
1.94512	0.278672	0.00758768
1.94859	0.303446	0.0152885
1.95205	0.313963	0.00778539
1.95551	0.332420	0.0121335
1.95896	0.315616	0.00330462
1.96241	0.347106	0.00590686
1.96585	0.291303	0.0119618
1.96929	0.320160	0.0395688
1.97272	0.271793	0.0116734
1.97615	0.291061	0.0188116
1.97957	0.300440	0.0200231
1.98299	0.284018	0.00787042
1.98641	0.295012	0.0114237
1.98982	0.285418	0.00124620
1.99322	0.290119	0.00629879
1.99662	0.303666	0.00210365
2.00002	0.308826	0.0138821
2.00341	0.315785	0.0101827
2.00680	0.249129	0.0252070
2.01018	0.304699	0.0376590
2.01355	0.289613	0.00683057
2.01693	0.283416	0.0216626
2.02029	0.285498	0.0145999
2.02366	0.296605	0.0151697
2.02702	0.285690	0.0107303
2.03037	0.290417	0.0248549
2.03372	0.285609	0.00151619
2.03706	0.292926	0.00609109
2.04041	0.283245	0.00798453
2.04374	0.311340	0.00501889
2.04707	0.261472	0.0147896
2.05040	0.278272	0.0200073
2.05372	0.267791	0.0182733
2.05704	0.278753	0.0240926
2.06035	0.284025	0.00803945
2.06366	0.271743	0.0213760
2.06696	0.253089	2.53089e-06
2.07026	0.263289	0.0101403
2.07356	0.285943	0.0140961
2.07685	0.282991	0.0189254
2.08014	0.277357	0.00561221
2.08342	0.289845	0.00464640
2.08669	0.272390	0.0234712
2.08997	0.293768	0.00265853
2.09324	0.281582	0.0102577
2.09650	0.266819	0.00970130
2.09976	0.277708	0.00150294
2.10301	0.271966	0.00400161
2.10626	0.258261	0.00971480
2.10951	0.300357	0.0134159
2.11275	0.294295	0.00161463
2.11598	0.269231	0.00342486
2.11922	0.283966	0.00294467
2.12244	0.281937	0.0111935
2.12566	0.287528	0.0103713
2.12888	0.286695	0.0106768
2.13210	0.283785	0.0133311
2.13530	0.271668	0.0124643
2.13851	0.273952	0.00655991
2.14171	0.274503	0.00539648
2.14490	0.261315	0.0140869
2.14809	0.255112	0.00871114
2.15128	0.268845	0.00281423
2.15446	0.231673	0.00417016
2.15763	0.284289	0.00369264
2.16081	0.269789	0.00282262
2.16397	0.294114	0.0122905
2.16713	0.290050	0.00583090
2.17029	0.268731	0.00353663
2.17344	0.282907	0.0155181
2.17659	0.277211	0.00784287
2.17973	0.256849	0.00803798
2.18287	0.263280	2.63280e-06
2.18600	0.262367	0.00306294
2.18913	0.247360	0.0117788
2.19226	0.286382	0.00762809
2.19537	0.262523	0.00325969
2.19849	0.278960	0.0103395
2.20160	0.273354	0.00888082
2.20470	0.283087	0.00952597
2.20780	0.269434	0.00995921
2.21089	0.251054	0.00259553
2.21398	0.262380	0.0110756
2.21707	0.268666	0.0162078
2.22014	0.282243	0.0187598
2.22322	0.283469	0.0143266
2.22629	0.263846	0.00351757
2.22935	0.296379	0.00946695
2.23241	0.269206	0.00950024
2.23546	0.251710	0.00548134
2.23851	0.281788	0.00236292
2.24155	0.270107	0.00515136
2.24459	0.274926	0.00442275
2.24763	0.292123	0.00673814
2.25065	0.289578	0.0119541
2.25368	0.273335	0.00408862
2.25669	0.246789	0.0148865
2.25971	0.280711	0.00666613
2.26271	0.271274	0.00826226
2.26572	0.266596	0.0239398
2.26871	0.234428	0.00391887
2.27171	0.266041	0.00660234
2.27469	0.256976	0.00257188
2.27767	0.287720	0.0180683
2.28065	0.276283	0.0104094
2.28362	0.269475	0.00669760
2.28659	0.277454	0.00557221
2.28955	0.258524	0.00938159
2.29250	0.263518	0.00740831
2.29545	0.251619	0.00749606
2.29840	0.243309	0.00541265
2.30134	0.227501	0.0140587
2.30427	0.249118	0.00787623
2.30720	0.234808	0.00455258
2.31013	0.234104	0.00515379
